country_code,iso_weekstartdate,isoyw,inf_all,inf_a,inf_b,avg_temp,humidity,pct_a,pct_b,week,season_sin,season_cos,inf_all_log,inf_a_log,inf_b_log
CHN,2012-09-17 00:00:00+00:00,201238.0,153.0,149.0,4.0,15.00200496926968,40.58042980018204,0.9738562091503268,0.0261437908496732,38.0,-0.992708874098054,-0.1205366802553235,5.0369526024136295,5.0106352940962555,1.6094379124341003
CHN,2023-05-29 00:00:00+00:00,202322.0,164.0,163.0,1.0,-4.1971539596777525,41.73369616283309,0.9939024390243902,0.0060975609756097,22.0,0.464723172043769,-0.8854560256532096,5.10594547390058,5.099866427824199,0.6931471805599453
CHN,2023-07-03 00:00:00+00:00,202327.0,99.0,91.0,8.0,21.52305082021372,53.107212039393914,0.9191919191919192,0.0808080808080808,27.0,-0.1205366802553228,-0.992708874098054,4.605170185988092,4.5217885770490405,2.1972245773362196
CHN,2023-08-07 00:00:00+00:00,202332.0,409.0,373.0,36.0,0.5011821850917864,83.7260617013282,0.9119804400977995,0.0880195599022004,32.0,-0.663122658240795,-0.7485107481711013,6.016157159698354,5.924255797414532,3.6109179126442243
CHN,2023-09-11 00:00:00+00:00,202337.0,853.0,710.0,143.0,12.02707805837392,52.12785746889802,0.8323563892145369,0.167643610785463,37.0,-0.970941817426052,-0.2393156642875577,6.74993119378857,6.566672429803241,4.969813299576001
CHN,2012-10-22 00:00:00+00:00,201243.0,67.0,54.0,13.0,10.040201323831187,60.19021198701079,0.8059701492537313,0.1940298507462686,43.0,-0.8854560256532101,0.464723172043768,4.219507705176107,4.007333185232471,2.6390573296152584
CHN,2023-10-16 00:00:00+00:00,202342.0,2616.0,2169.0,447.0,-2.5193218030553077,89.32684740790751,0.8291284403669725,0.1708715596330275,42.0,-0.9350162426854148,0.3546048870425355,7.869783902530146,7.682482446534506,6.104793232414985
CHN,2012-11-26 00:00:00+00:00,201248.0,238.0,224.0,14.0,29.963898126125137,83.23500141453388,0.9411764705882352,0.0588235294117647,48.0,-0.4647231720437684,0.88545602565321,5.476463551931511,5.41610040220442,2.70805020110221
CHN,2012-12-31 00:00:00+00:00,201301.0,323.0,305.0,18.0,-4.514020845370546,73.27256756803595,0.9442724458204336,0.0557275541795665,1.0,0.120536680255323,0.992708874098054,5.780743515792329,5.723585101952381,2.9444389791664403
CHN,2023-11-20 00:00:00+00:00,202347.0,14919.0,13233.0,1686.0,2.053993029025047,88.01827581152762,0.8869897446209531,0.1130102553790468,47.0,-0.5680647467311559,0.8229838658936564,9.610457873757753,9.490544554572004,7.430707082545968
