country_code,iso_weekstartdate,isoyw,inf_all,inf_a,inf_b,avg_temp,humidity,pct_a,pct_b,week,season_sin,season_cos,inf_all_log,inf_a_log,inf_b_log
USA,2016-04-11 00:00:00+00:00,201615.0,2870.0,1506.0,1364.0,-0.5423965245347612,48.30757596023554,0.5247386759581881,0.4752613240418119,15.0,0.970941817426052,-0.2393156642875575,7.962415680121064,7.317876198626496,7.21890970761906
USA,2016-04-11 00:00:00+00:00,201615.0,2870.0,1506.0,1364.0,-4.959047138095926,72.11979878389052,0.5247386759581881,0.4752613240418119,15.0,0.970941817426052,-0.2393156642875575,7.962415680121064,7.317876198626496,7.21890970761906
USA,2016-05-16 00:00:00+00:00,201620.0,729.0,224.0,505.0,-4.099946082455703,66.04947351809284,0.3072702331961591,0.6927297668038409,20.0,0.6631226582407952,-0.7485107481711012,6.593044534142437,5.41610040220442,6.226536669287466
USA,2016-05-16 00:00:00+00:00,201620.0,729.0,224.0,505.0,25.613723065434304,62.01415352808672,0.3072702331961591,0.6927297668038409,20.0,0.6631226582407952,-0.7485107481711012,6.593044534142437,5.41610040220442,6.226536669287466
USA,2016-06-20 00:00:00+00:00,201625.0,127.0,44.0,83.0,-3.283908169707253,54.12992645929043,0.3464566929133858,0.6535433070866141,25.0,0.120536680255323,-0.992708874098054,4.852030263919617,3.8066624897703196,4.430816798843313
USA,2016-06-20 00:00:00+00:00,201625.0,127.0,44.0,83.0,14.872527742512013,41.443776912140834,0.3464566929133858,0.6535433070866141,25.0,0.120536680255323,-0.992708874098054,4.852030263919617,3.8066624897703196,4.430816798843313
USA,2016-07-25 00:00:00+00:00,201630.0,45.0,20.0,25.0,27.053254556066193,46.925503834601166,0.4444444444444444,0.5555555555555556,30.0,-0.464723172043768,-0.8854560256532101,3.828641396489095,3.044522437723423,3.258096538021482
USA,2016-07-25 00:00:00+00:00,201630.0,45.0,20.0,25.0,-0.6772511027267658,55.70574326121298,0.4444444444444444,0.5555555555555556,30.0,-0.464723172043768,-0.8854560256532101,3.828641396489095,3.044522437723423,3.258096538021482
USA,2016-08-29 00:00:00+00:00,201635.0,119.0,78.0,41.0,28.4965844711464,89.50063224514302,0.6554621848739496,0.3445378151260504,35.0,-0.8854560256532096,-0.4647231720437691,4.787491742782046,4.3694478524670215,3.7376696182833684
USA,2016-08-29 00:00:00+00:00,201635.0,119.0,78.0,41.0,12.68144415269628,68.20772607854235,0.6554621848739496,0.3445378151260504,35.0,-0.8854560256532096,-0.4647231720437691,4.787491742782046,4.3694478524670215,3.7376696182833684
USA,2016-10-03 00:00:00+00:00,201640.0,210.0,120.0,90.0,11.519387524450948,59.55650593496467,0.5714285714285714,0.4285714285714285,40.0,-0.992708874098054,0.1205366802553232,5.351858133476067,4.795790545596741,4.51085950651685
USA,2016-10-03 00:00:00+00:00,201640.0,210.0,120.0,90.0,7.681599644384651,54.355769925433094,0.5714285714285714,0.4285714285714285,40.0,-0.992708874098054,0.1205366802553232,5.351858133476067,4.795790545596741,4.51085950651685
USA,2016-11-07 00:00:00+00:00,201645.0,392.0,271.0,121.0,16.65613775988736,57.94998095587928,0.6913265306122449,0.3086734693877551,45.0,-0.7485107481711011,0.6631226582407953,5.973809611869261,5.605802066295998,4.804021044733257
USA,2016-11-07 00:00:00+00:00,201645.0,392.0,271.0,121.0,11.024216700099934,46.03710254687103,0.6913265306122449,0.3086734693877551,45.0,-0.7485107481711011,0.6631226582407953,5.973809611869261,5.605802066295998,4.804021044733257
USA,2016-11-28 00:00:00+00:00,201648.0,715.0,532.0,183.0,3.9254838188058705,58.33325002566574,0.7440559440559441,0.2559440559440559,48.0,-0.4647231720437684,0.88545602565321,6.573680166960646,6.278521424165844,5.214935757608986
USA,2016-11-28 00:00:00+00:00,201648.0,715.0,532.0,183.0,9.057652635157908,64.4865717918597,0.7440559440559441,0.2559440559440559,48.0,-0.4647231720437684,0.88545602565321,6.573680166960646,6.278521424165844,5.214935757608986
USA,2016-12-12 00:00:00+00:00,201650.0,1569.0,1359.0,210.0,-1.902928142533392,75.54295967312463,0.8661567877629063,0.1338432122370937,50.0,-0.2393156642875578,0.970941817426052,7.358830898342354,7.215239978730097,5.351858133476067
USA,2016-12-12 00:00:00+00:00,201650.0,1569.0,1359.0,210.0,5.618883661374886,63.46380835289269,0.8661567877629063,0.1338432122370937,50.0,-0.2393156642875578,0.970941817426052,7.358830898342354,7.215239978730097,5.351858133476067
USA,2017-01-02 00:00:00+00:00,201701.0,4674.0,4288.0,386.0,4.737687232785535,82.25448654165399,0.9174154899443732,0.0825845100556268,1.0,0.120536680255323,0.992708874098054,8.449984441722787,8.36380888451688,5.958424693029782
USA,2017-01-02 00:00:00+00:00,201701.0,4674.0,4288.0,386.0,19.297692849899992,46.216792837326565,0.9174154899443732,0.0825845100556268,1.0,0.120536680255323,0.992708874098054,8.449984441722787,8.36380888451688,5.958424693029782
USA,2017-02-06 00:00:00+00:00,201706.0,11592.0,9702.0,1890.0,7.821989068928058,81.9848937545292,0.8369565217391305,0.1630434782608695,6.0,0.6631226582407952,0.7485107481711011,9.358156746670401,9.1801903950253,7.544861068658458
USA,2017-02-06 00:00:00+00:00,201706.0,11592.0,9702.0,1890.0,14.92621202602072,76.27488848873168,0.8369565217391305,0.1630434782608695,6.0,0.6631226582407952,0.7485107481711011,9.358156746670401,9.1801903950253,7.544861068658458
USA,2017-03-13 00:00:00+00:00,201711.0,6966.0,3795.0,3171.0,-4.275410954084126,84.01373787354973,0.5447889750215331,0.4552110249784668,11.0,0.970941817426052,0.239315664287558,8.848939995030118,8.241703159729818,8.06211758275474
USA,2017-03-13 00:00:00+00:00,201711.0,6966.0,3795.0,3171.0,2.2891309337865544,50.04827169651168,0.5447889750215331,0.4552110249784668,11.0,0.970941817426052,0.239315664287558,8.848939995030118,8.241703159729818,8.06211758275474
USA,2017-04-17 00:00:00+00:00,201716.0,2142.0,567.0,1575.0,10.273941247232072,60.872387777575376,0.2647058823529412,0.7352941176470589,16.0,0.9350162426854148,-0.3546048870425354,7.669961995473577,6.342121418721152,7.362645270417825
USA,2017-04-17 00:00:00+00:00,201716.0,2142.0,567.0,1575.0,14.681072671980354,83.89440607616477,0.2647058823529412,0.7352941176470589,16.0,0.9350162426854148,-0.3546048870425354,7.669961995473577,6.342121418721152,7.362645270417825
USA,2017-05-22 00:00:00+00:00,201721.0,558.0,180.0,378.0,-3.5290823610031765,61.88281491169289,0.3225806451612903,0.6774193548387096,21.0,0.5680647467311558,-0.8229838658936564,6.326149473155099,5.198497031265826,5.937536205082426
USA,2017-05-22 00:00:00+00:00,201721.0,558.0,180.0,378.0,-2.788607089826154,78.43919000852802,0.3225806451612903,0.6774193548387096,21.0,0.5680647467311558,-0.8229838658936564,6.326149473155099,5.198497031265826,5.937536205082426
USA,2017-06-26 00:00:00+00:00,201726.0,190.0,94.0,96.0,8.033222773336806,69.6585116451973,0.4947368421052631,0.5052631578947369,26.0,-3.216245299353273e-16,-1.0,5.25227342804663,4.553876891600541,4.574710978503383
USA,2017-06-26 00:00:00+00:00,201726.0,190.0,94.0,96.0,15.4306922159069,75.90609745206098,0.4947368421052631,0.5052631578947369,26.0,-3.216245299353273e-16,-1.0,5.25227342804663,4.553876891600541,4.574710978503383
USA,2017-07-17 00:00:00+00:00,201729.0,132.0,87.0,45.0,27.89229467385607,80.11356093936317,0.6590909090909091,0.3409090909090909,29.0,-0.3546048870425356,-0.9350162426854148,4.890349128221754,4.477336814478207,3.828641396489095
USA,2017-07-17 00:00:00+00:00,201729.0,132.0,87.0,45.0,-3.3793852586376434,82.77473635115976,0.6590909090909091,0.3409090909090909,29.0,-0.3546048870425356,-0.9350162426854148,4.890349128221754,4.477336814478207,3.828641396489095
USA,2017-07-31 00:00:00+00:00,201731.0,131.0,96.0,35.0,4.482652993525726,52.66943782244565,0.732824427480916,0.2671755725190839,31.0,-0.5680647467311556,-0.8229838658936565,4.882801922586371,4.574710978503383,3.58351893845611
USA,2017-07-31 00:00:00+00:00,201731.0,131.0,96.0,35.0,19.52334897664263,85.86569515227109,0.732824427480916,0.2671755725190839,31.0,-0.5680647467311556,-0.8229838658936565,4.882801922586371,4.574710978503383,3.58351893845611
USA,2017-08-21 00:00:00+00:00,201734.0,117.0,80.0,37.0,23.489581858971796,87.76520103295658,0.6837606837606838,0.3162393162393162,34.0,-0.8229838658936564,-0.5680647467311559,4.770684624465665,4.394449154672439,3.6375861597263857
USA,2017-08-21 00:00:00+00:00,201734.0,117.0,80.0,37.0,7.530017640315776,82.86692678578667,0.6837606837606838,0.3162393162393162,34.0,-0.8229838658936564,-0.5680647467311559,4.770684624465665,4.394449154672439,3.6375861597263857
USA,2017-09-04 00:00:00+00:00,201736.0,196.0,128.0,68.0,11.576619910592798,63.39301587634389,0.6530612244897959,0.3469387755102041,36.0,-0.9350162426854148,-0.3546048870425359,5.2832037287379885,4.859812404361672,4.23410650459726
